resample,threshold,oob_cpwer,n_oob,n_escalated_oob,oob_fraction,escalation_fraction_oob
2039,0.01,0.862301,30,23,0.38961,0.766667
2040,0.01,0.81679,29,27,0.376623,0.931034
2041,0.01,0.823499,25,20,0.324675,0.8
2042,0.01,0.814658,30,25,0.38961,0.833333
2043,0.01,0.809198,28,22,0.363636,0.785714
2044,0.01,0.852189,26,21,0.337662,0.807692
2045,0.01,0.819479,28,20,0.363636,0.714286
2046,0.01,0.78485,30,27,0.38961,0.9
2047,0.01,0.821788,31,25,0.402597,0.806452
2048,0.01,0.760093,33,27,0.428571,0.818182
2049,0.01,0.830954,24,21,0.311688,0.875
2050,0.01,0.8243,29,24,0.376623,0.827586
2051,0.01,0.772255,28,22,0.363636,0.785714
2052,0.01,0.765175,29,26,0.376623,0.896552
2053,0.01,0.741017,26,22,0.337662,0.846154
2054,0.01,0.690725,28,22,0.363636,0.785714
2055,0.01,0.802074,29,26,0.376623,0.896552
2056,0.01,0.823211,28,22,0.363636,0.785714
2057,0.01,0.799118,30,27,0.38961,0.9
2058,0.01,0.759471,28,23,0.363636,0.821429
2059,3.22,0.933537,25,19,0.324675,0.76
2060,0.01,0.823301,28,20,0.363636,0.714286
2061,0.01,0.806378,25,20,0.324675,0.8
2062,0.01,0.723228,33,30,0.428571,0.909091
2063,0.01,0.808694,33,28,0.428571,0.848485
2064,3.31,0.787133,30,21,0.38961,0.7
2065,0.01,0.755252,30,24,0.38961,0.8
2066,0.01,0.690921,30,27,0.38961,0.9
2067,0.01,0.825714,28,23,0.363636,0.821429
2068,0.01,0.804103,28,22,0.363636,0.785714
2069,3.22,0.980898,29,20,0.376623,0.689655
2070,0.01,0.842499,31,25,0.402597,0.806452
2071,0.01,0.8395,32,28,0.415584,0.875
2072,0.01,0.77221,28,23,0.363636,0.821429
2073,0.01,0.78058,24,18,0.311688,0.75
2074,0.01,0.697068,26,23,0.337662,0.884615
2075,0.01,0.783392,23,19,0.298701,0.826087
2076,0.01,0.694518,26,19,0.337662,0.730769
2077,0.01,0.755604,28,24,0.363636,0.857143
2078,3.31,0.973713,32,21,0.415584,0.65625
2079,0.01,0.733223,33,23,0.428571,0.69697
2080,0.01,0.780754,26,23,0.337662,0.884615
2081,0.01,0.686249,30,25,0.38961,0.833333
2082,0.01,0.759193,25,22,0.324675,0.88
2083,0.01,0.702806,33,27,0.428571,0.818182
2084,0.01,0.776415,25,20,0.324675,0.8
2085,0.01,0.802031,29,27,0.376623,0.931034
2086,0.01,0.771412,29,24,0.376623,0.827586
2087,0.01,0.884656,29,22,0.376623,0.758621
2088,0.01,0.735087,28,27,0.363636,0.964286
2089,0.01,0.753671,32,28,0.415584,0.875
2090,0.01,0.695039,25,21,0.324675,0.84
2091,0.01,0.78277,32,25,0.415584,0.78125
2092,0.01,0.800605,32,25,0.415584,0.78125
2093,0.01,0.804202,24,21,0.311688,0.875
2094,0.01,0.810658,25,20,0.324675,0.8
2095,3.22,0.98397,28,21,0.363636,0.75
2096,0.01,0.852379,27,21,0.350649,0.777778
2097,0.01,0.899896,22,21,0.285714,0.954545
2098,0.01,0.676488,27,25,0.350649,0.925926
2099,0.01,0.723191,30,23,0.38961,0.766667
2100,0.01,0.92057,25,19,0.324675,0.76
2101,0.01,0.71954,30,25,0.38961,0.833333
2102,0.01,0.859573,33,26,0.428571,0.787879
2103,0.01,0.759573,31,27,0.402597,0.870968
2104,3.22,0.992782,31,21,0.402597,0.677419
2105,0.01,0.830993,31,25,0.402597,0.806452
2106,0.01,0.820753,28,20,0.363636,0.714286
2107,0.01,0.795185,28,22,0.363636,0.785714
2108,0.01,0.889454,28,22,0.363636,0.785714
2109,0.01,0.837224,28,22,0.363636,0.785714
2110,0.01,0.859168,25,20,0.324675,0.8
2111,0.01,0.751602,29,27,0.376623,0.931034
2112,0.01,0.823974,32,26,0.415584,0.8125
2113,0.01,0.747779,24,20,0.311688,0.833333
2114,0.01,0.735699,29,25,0.376623,0.862069
2115,0.01,0.758463,31,26,0.402597,0.83871
2116,0.01,0.705506,27,26,0.350649,0.962963
2117,0.01,0.755987,27,20,0.350649,0.740741
2118,0.01,0.791656,27,20,0.350649,0.740741
2119,0.01,0.732286,25,18,0.324675,0.72
2120,0.01,0.816964,29,23,0.376623,0.793103
2121,0.01,0.687396,30,26,0.38961,0.866667
2122,0.01,0.839215,27,20,0.350649,0.740741
2123,0.01,0.848276,27,24,0.350649,0.888889
2124,0.01,0.728197,27,21,0.350649,0.777778
2125,0.01,0.80683,31,25,0.402597,0.806452
2126,0.01,0.817185,31,25,0.402597,0.806452
2127,0.01,0.836787,31,24,0.402597,0.774194
2128,3.22,0.974281,29,20,0.376623,0.689655
2129,0.01,0.751559,30,27,0.38961,0.9
2130,0.01,0.824296,30,22,0.38961,0.733333
2131,0.01,0.757028,23,19,0.298701,0.826087
2132,0.01,0.675659,31,25,0.402597,0.806452
2133,0.01,0.724187,27,22,0.350649,0.814815
2134,0.01,0.735081,30,23,0.38961,0.766667
2135,0.01,0.723107,30,25,0.38961,0.833333
2136,0.01,0.756968,28,22,0.363636,0.785714
2137,0.01,0.858693,30,24,0.38961,0.8
2138,0.01,0.69937,25,20,0.324675,0.8
2139,0.01,0.80794,31,26,0.402597,0.83871
2140,0.01,0.761596,26,22,0.337662,0.846154
2141,0.01,0.763727,27,24,0.350649,0.888889
2142,0.01,0.786084,29,26,0.376623,0.896552
2143,0.01,0.810637,32,25,0.415584,0.78125
2144,0.01,0.821948,27,22,0.350649,0.814815
2145,0.01,0.787191,33,25,0.428571,0.757576
2146,3.31,0.858344,26,19,0.337662,0.730769
2147,0.01,0.7968,27,23,0.350649,0.851852
2148,3.31,0.878412,31,23,0.402597,0.741935
2149,0.01,0.798064,19,16,0.246753,0.842105
2150,0.01,0.821884,29,23,0.376623,0.793103
2151,3.31,1.012072,29,21,0.376623,0.724138
2152,0.01,0.837098,26,21,0.337662,0.807692
2153,3.31,0.94159,22,15,0.285714,0.681818
2154,0.01,0.801664,30,23,0.38961,0.766667
2155,0.01,0.691727,31,26,0.402597,0.83871
2156,0.01,0.775315,26,22,0.337662,0.846154
2157,0.01,0.756357,30,26,0.38961,0.866667
2158,0.01,0.948615,29,22,0.376623,0.758621
2159,0.01,0.749152,26,24,0.337662,0.923077
2160,0.01,0.764243,26,24,0.337662,0.923077
2161,0.01,0.819389,28,22,0.363636,0.785714
2162,0.01,0.879244,25,18,0.324675,0.72
2163,0.01,0.721027,24,20,0.311688,0.833333
2164,0.01,0.732786,26,22,0.337662,0.846154
2165,0.01,0.746856,29,23,0.376623,0.793103
2166,0.01,0.846761,30,25,0.38961,0.833333
2167,0.01,0.897741,25,19,0.324675,0.76
2168,0.01,0.713534,34,30,0.441558,0.882353
2169,0.01,0.783338,23,20,0.298701,0.869565
2170,0.01,0.824254,30,23,0.38961,0.766667
2171,0.01,0.83216,25,18,0.324675,0.72
2172,0.01,0.817984,27,22,0.350649,0.814815
2173,0.01,0.809231,25,20,0.324675,0.8
2174,0.01,0.830952,31,26,0.402597,0.83871
2175,0.01,0.798775,31,25,0.402597,0.806452
2176,3.22,0.999706,31,21,0.402597,0.677419
2177,0.01,0.755712,22,19,0.285714,0.863636
2178,0.01,0.861971,25,21,0.324675,0.84
2179,0.01,0.766448,29,25,0.376623,0.862069
2180,0.01,0.802739,28,24,0.363636,0.857143
2181,3.31,1.000561,31,19,0.402597,0.612903
2182,0.01,0.728968,30,27,0.38961,0.9
2183,0.01,0.816035,31,25,0.402597,0.806452
2184,0.01,0.746505,26,22,0.337662,0.846154
2185,0.01,0.761207,24,19,0.311688,0.791667
2186,0.01,0.843085,27,22,0.350649,0.814815
2187,0.01,0.688087,21,18,0.272727,0.857143
2188,0.01,0.76833,30,24,0.38961,0.8
2189,0.01,0.723442,29,24,0.376623,0.827586
2190,0.01,0.825978,26,24,0.337662,0.923077
2191,0.01,0.807567,30,24,0.38961,0.8
2192,0.01,0.834355,26,21,0.337662,0.807692
2193,0.01,0.764721,30,25,0.38961,0.833333
2194,0.01,0.806277,25,22,0.324675,0.88
2195,0.01,0.87162,28,22,0.363636,0.785714
2196,0.01,0.793341,30,23,0.38961,0.766667
2197,0.01,0.827495,26,21,0.337662,0.807692
2198,0.01,0.802727,30,26,0.38961,0.866667
2199,0.01,0.789277,33,27,0.428571,0.818182
2200,3.31,0.98002,30,19,0.38961,0.633333
2201,0.01,0.768455,26,22,0.337662,0.846154
2202,0.01,0.773529,28,22,0.363636,0.785714
2203,0.01,0.731388,30,26,0.38961,0.866667
2204,0.01,0.760835,28,21,0.363636,0.75
2205,0.01,0.75594,32,27,0.415584,0.84375
2206,0.01,0.752185,24,21,0.311688,0.875
2207,0.01,0.777306,28,23,0.363636,0.821429
2208,0.01,0.822056,26,20,0.337662,0.769231
2209,0.01,0.7093,34,31,0.441558,0.911765
2210,3.22,0.933605,32,21,0.415584,0.65625
2211,0.01,0.791093,34,32,0.441558,0.941176
2212,0.01,0.92485,25,19,0.324675,0.76
2213,0.01,0.789179,26,19,0.337662,0.730769
2214,0.01,0.799744,29,23,0.376623,0.793103
2215,3.31,0.910995,33,23,0.428571,0.69697
2216,0.01,0.919009,29,24,0.376623,0.827586
2217,0.01,0.825617,29,22,0.376623,0.758621
2218,0.01,0.749185,29,26,0.376623,0.896552
2219,0.01,0.707279,29,28,0.376623,0.965517
2220,0.01,0.739269,25,21,0.324675,0.84
2221,0.01,0.754913,25,22,0.324675,0.88
2222,0.01,0.857652,28,21,0.363636,0.75
2223,3.22,0.861395,29,24,0.376623,0.827586
2224,0.01,0.779808,28,24,0.363636,0.857143
2225,0.01,0.768702,33,28,0.428571,0.848485
2226,0.01,0.870114,31,25,0.402597,0.806452
2227,0.01,0.836915,35,29,0.454545,0.828571
2228,0.01,0.91046,27,22,0.350649,0.814815
2229,0.01,0.762064,28,22,0.363636,0.785714
2230,0.01,0.773044,30,25,0.38961,0.833333
2231,3.22,0.896971,30,21,0.38961,0.7
2232,0.01,0.837937,31,24,0.402597,0.774194
2233,0.01,0.790826,24,21,0.311688,0.875
2234,0.01,0.744004,27,22,0.350649,0.814815
2235,0.01,0.887907,35,28,0.454545,0.8
2236,0.01,0.77115,26,23,0.337662,0.884615
2237,0.01,0.836102,30,24,0.38961,0.8
2238,0.01,0.795095,28,24,0.363636,0.857143
2239,3.22,0.80136,27,21,0.350649,0.777778
2240,0.01,0.785178,25,16,0.324675,0.64
2241,0.01,0.754825,32,27,0.415584,0.84375
2242,0.01,0.71,29,22,0.376623,0.758621
2243,0.01,0.846702,26,21,0.337662,0.807692
2244,0.01,0.802829,28,22,0.363636,0.785714
2245,0.01,0.773828,29,25,0.376623,0.862069
2246,0.01,0.787729,25,22,0.324675,0.88
2247,0.01,0.724629,29,25,0.376623,0.862069
2248,0.01,0.746845,30,26,0.38961,0.866667
2249,0.01,0.724768,32,26,0.415584,0.8125
2250,0.01,0.793149,26,22,0.337662,0.846154
2251,0.01,0.759857,27,22,0.350649,0.814815
2252,0.01,0.7968,27,23,0.350649,0.851852
2253,0.01,0.736124,27,21,0.350649,0.777778
2254,0.01,0.733892,30,23,0.38961,0.766667
2255,0.01,0.787613,26,23,0.337662,0.884615
2256,3.22,0.896284,26,19,0.337662,0.730769
2257,0.01,0.757528,26,21,0.337662,0.807692
2258,0.01,0.806605,28,23,0.363636,0.821429
2259,3.22,1.039787,25,17,0.324675,0.68
2260,0.01,0.783643,26,20,0.337662,0.769231
2261,3.22,0.853017,31,24,0.402597,0.774194
2262,0.01,0.856389,27,20,0.350649,0.740741
2263,0.01,0.749195,27,24,0.350649,0.888889
2264,0.01,0.687635,33,28,0.428571,0.848485
2265,3.31,0.976378,31,21,0.402597,0.677419
2266,0.01,0.886226,25,21,0.324675,0.84
2267,0.01,0.758536,27,22,0.350649,0.814815
2268,0.01,0.723343,22,18,0.285714,0.818182
2269,3.31,1.077627,24,18,0.311688,0.75
2270,0.01,0.722528,28,23,0.363636,0.821429
2271,0.01,0.747877,26,22,0.337662,0.846154
2272,0.01,0.810282,31,25,0.402597,0.806452
2273,0.01,0.771584,32,26,0.415584,0.8125
2274,0.01,0.749229,29,25,0.376623,0.862069
2275,0.01,0.769477,30,25,0.38961,0.833333
2276,0.01,0.686093,26,23,0.337662,0.884615
2277,0.01,0.769477,30,25,0.38961,0.833333
2278,0.01,0.832039,28,24,0.363636,0.857143
2279,0.01,0.820708,36,27,0.467532,0.75
2280,0.01,0.719666,29,26,0.376623,0.896552
2281,0.01,0.758248,32,25,0.415584,0.78125
2282,0.01,0.717387,28,24,0.363636,0.857143
2283,0.01,0.672967,22,20,0.285714,0.909091
2284,0.01,0.725001,25,21,0.324675,0.84
2285,0.01,0.838373,26,23,0.337662,0.884615
2286,0.01,0.745231,27,24,0.350649,0.888889
2287,0.01,0.854836,26,23,0.337662,0.884615
2288,0.01,0.662489,21,20,0.272727,0.952381
2289,0.01,0.823576,24,20,0.311688,0.833333
2290,0.01,0.810282,31,25,0.402597,0.806452
2291,3.22,0.990461,27,20,0.350649,0.740741
2292,0.01,0.679131,27,25,0.350649,0.925926
2293,0.01,0.809404,32,28,0.415584,0.875
2294,0.01,0.708515,28,23,0.363636,0.821429
2295,0.01,0.825158,31,27,0.402597,0.870968
2296,0.01,0.790633,25,21,0.324675,0.84
2297,0.01,0.744139,28,24,0.363636,0.857143
2298,0.01,0.830014,27,19,0.350649,0.703704
2299,0.01,0.899845,27,23,0.350649,0.851852
2300,0.01,0.732114,27,22,0.350649,0.814815
2301,0.01,0.811175,30,23,0.38961,0.766667
2302,3.22,0.985501,31,22,0.402597,0.709677
2303,0.01,0.810095,24,22,0.311688,0.916667
2304,0.01,0.698843,29,24,0.376623,0.827586
2305,0.01,0.719666,29,26,0.376623,0.896552
2306,0.01,0.711099,29,25,0.376623,0.862069
2307,0.01,0.750502,29,24,0.376623,0.827586
2308,0.01,0.794781,29,24,0.376623,0.827586
2309,0.01,0.709512,26,21,0.337662,0.807692
2310,0.01,0.775682,31,27,0.402597,0.870968
2311,0.01,0.66783,25,23,0.324675,0.92
2312,0.01,0.786387,26,20,0.337662,0.769231
2313,0.01,0.837249,30,25,0.38961,0.833333
2314,0.01,0.740858,30,27,0.38961,0.9
2315,0.01,0.793904,24,19,0.311688,0.791667
2316,0.01,0.816315,25,21,0.324675,0.84
2317,0.01,0.724296,30,25,0.38961,0.833333
2318,0.01,0.864933,29,23,0.376623,0.793103
2319,0.01,0.773574,28,21,0.363636,0.75
2320,0.01,0.754572,27,22,0.350649,0.814815
2321,0.01,0.866033,29,26,0.376623,0.896552
2322,0.01,0.749235,28,24,0.363636,0.857143
2323,0.01,0.824257,29,25,0.376623,0.862069
2324,0.01,0.827185,27,23,0.350649,0.851852
2325,0.01,0.810105,27,21,0.350649,0.777778
2326,0.01,0.784957,27,22,0.350649,0.814815
2327,0.01,0.853937,30,24,0.38961,0.8
2328,0.01,0.750287,32,29,0.415584,0.90625
2329,3.22,0.975076,26,18,0.337662,0.692308
2330,0.01,0.720687,30,26,0.38961,0.866667
2331,0.01,0.80151,28,23,0.363636,0.821429
2332,0.01,0.749241,27,23,0.350649,0.851852
2333,0.01,0.733149,31,26,0.402597,0.83871
2334,0.01,0.850513,31,26,0.402597,0.83871
2335,0.01,0.742122,25,21,0.324675,0.84
2336,0.01,0.824344,29,23,0.376623,0.793103
2337,0.01,0.746855,29,23,0.376623,0.793103
2338,0.01,0.851192,28,23,0.363636,0.821429
2339,0.01,0.730126,28,24,0.363636,0.857143
2340,0.01,0.795433,27,24,0.350649,0.888889
2341,0.01,0.742274,25,18,0.324675,0.72
2342,0.01,0.591034,23,20,0.298701,0.869565
2343,0.01,0.821823,32,24,0.415584,0.75
2344,0.01,0.751408,33,28,0.428571,0.848485
2345,0.01,0.7343,31,26,0.402597,0.83871
2346,0.01,0.763338,28,22,0.363636,0.785714
2347,0.01,0.782446,28,22,0.363636,0.785714
2348,0.01,0.680508,26,25,0.337662,0.961538
2349,0.01,0.772522,26,23,0.337662,0.884615
2350,0.01,0.811426,27,21,0.350649,0.777778
2351,0.01,0.73837,26,20,0.337662,0.769231
2352,0.01,0.826123,26,21,0.337662,0.807692
2353,0.01,0.789861,29,24,0.376623,0.827586
2354,0.01,0.70847,28,24,0.363636,0.857143
2355,0.01,0.776984,27,23,0.350649,0.851852
2356,0.01,0.759614,31,26,0.402597,0.83871
2357,0.01,0.734255,26,20,0.337662,0.769231
2358,0.01,0.723529,29,22,0.376623,0.758621
2359,0.01,0.73385,30,24,0.38961,0.8
2360,0.01,0.695077,27,23,0.350649,0.851852
2361,0.01,0.731346,30,27,0.38961,0.9
2362,0.01,0.843958,26,21,0.337662,0.807692
2363,0.01,0.804013,28,24,0.363636,0.857143
2364,0.01,0.780365,31,25,0.402597,0.806452
2365,3.31,0.967132,31,22,0.402597,0.709677
2366,0.01,0.858735,30,23,0.38961,0.766667
2367,0.01,0.726919,32,28,0.415584,0.875
2368,0.01,0.831468,23,19,0.298701,0.826087
2369,0.01,0.779853,28,23,0.363636,0.821429
2370,0.01,0.794618,26,20,0.337662,0.769231
2371,0.01,0.895318,22,16,0.285714,0.727273
2372,0.01,0.856249,27,23,0.350649,0.851852
2373,0.01,0.816617,26,19,0.337662,0.730769
2374,0.01,0.832837,26,24,0.337662,0.923077
2375,0.01,0.790633,25,21,0.324675,0.84
2376,3.22,0.982844,31,20,0.402597,0.645161
2377,0.01,0.763474,25,22,0.324675,0.88
2378,0.01,0.745418,27,20,0.350649,0.740741
2379,0.01,0.723312,29,27,0.376623,0.931034
2380,0.01,0.751559,31,26,0.402597,0.83871
2381,0.01,0.793257,30,25,0.38961,0.833333
2382,3.31,0.988299,27,19,0.350649,0.703704
2383,0.01,0.707795,31,27,0.402597,0.870968
2384,0.01,0.802716,24,21,0.311688,0.875
2385,0.01,0.772974,27,24,0.350649,0.888889
2386,0.01,0.817936,28,26,0.363636,0.928571
2387,3.31,0.856914,30,22,0.38961,0.733333
2388,0.01,0.730855,35,31,0.454545,0.885714
2389,0.01,0.77538,30,26,0.38961,0.866667
2390,0.01,0.802874,24,18,0.311688,0.75
2391,0.01,0.770182,29,24,0.376623,0.827586
2392,0.01,0.806001,27,24,0.350649,0.888889
2393,0.01,0.766462,27,22,0.350649,0.814815
2394,3.22,0.823149,30,23,0.38961,0.766667
2395,0.01,0.777396,28,21,0.363636,0.75
2396,0.01,0.847002,27,23,0.350649,0.851852
2397,0.01,0.706136,29,26,0.376623,0.896552
2398,0.01,0.845123,29,26,0.376623,0.896552
2399,0.01,0.727045,29,26,0.376623,0.896552
2400,0.01,0.746553,26,21,0.337662,0.807692
2401,3.31,0.883035,31,23,0.402597,0.741935
2402,0.01,0.733435,27,22,0.350649,0.814815
2403,0.01,0.825958,27,21,0.350649,0.777778
2404,0.01,0.793911,28,22,0.363636,0.785714
2405,0.01,0.801526,26,19,0.337662,0.730769
2406,0.01,0.770658,25,21,0.324675,0.84
2407,0.01,0.874757,31,24,0.402597,0.774194
2408,0.01,0.753723,24,20,0.311688,0.833333
2409,0.01,0.721765,31,23,0.402597,0.741935
2410,0.01,0.738522,30,26,0.38961,0.866667
2411,0.01,0.773044,24,20,0.311688,0.833333
2412,0.01,0.811836,28,20,0.363636,0.714286
2413,0.01,0.764522,28,24,0.363636,0.857143
2414,3.31,0.944494,26,18,0.337662,0.692308
2415,3.31,1.064801,28,20,0.363636,0.714286
2416,3.22,0.760043,27,20,0.350649,0.740741
2417,3.31,0.969687,30,18,0.38961,0.6
2418,3.22,0.854207,32,25,0.415584,0.78125
2419,0.01,0.903874,30,24,0.38961,0.8
2420,0.01,0.838498,28,22,0.363636,0.785714
2421,0.01,0.787779,25,21,0.324675,0.84
2422,0.01,0.787452,28,24,0.363636,0.857143
2423,0.01,0.839977,24,19,0.311688,0.791667
2424,0.01,0.72559,24,18,0.311688,0.75
2425,0.01,0.740012,31,27,0.402597,0.870968
2426,0.01,0.807322,27,24,0.350649,0.888889
2427,3.31,0.85605,28,22,0.363636,0.785714
2428,0.01,0.768533,24,21,0.311688,0.875
2429,0.01,0.751732,29,24,0.376623,0.827586
2430,0.01,0.806414,35,27,0.454545,0.771429
2431,0.01,0.706873,27,25,0.350649,0.925926
2432,0.01,0.661155,30,28,0.38961,0.933333
2433,0.01,0.730848,31,26,0.402597,0.83871
2434,0.01,0.743035,29,26,0.376623,0.896552
2435,0.01,0.766448,29,25,0.376623,0.862069
2436,0.01,0.777261,28,24,0.363636,0.857143
2437,0.01,0.686723,28,26,0.363636,0.928571
2438,0.01,0.832083,28,23,0.363636,0.821429
2439,0.01,0.819515,32,26,0.415584,0.8125
2440,0.01,0.789905,29,23,0.376623,0.793103
2441,0.01,0.792495,29,20,0.376623,0.689655
2442,0.01,0.800801,29,27,0.376623,0.931034
2443,0.01,0.823071,29,24,0.376623,0.827586
2444,0.01,0.773872,29,24,0.376623,0.827586
2445,0.01,0.880052,30,25,0.38961,0.833333
2446,0.01,0.874091,26,22,0.337662,0.846154
2447,0.01,0.72296,27,20,0.350649,0.740741
2448,3.22,0.945042,27,22,0.350649,0.814815
2449,0.01,0.749223,30,26,0.38961,0.866667
2450,0.01,0.745806,31,26,0.402597,0.83871
2451,0.01,0.770177,24,18,0.311688,0.75
2452,3.22,0.846174,31,24,0.402597,0.774194
2453,0.01,0.743858,26,20,0.337662,0.769231
2454,0.01,0.73836,33,30,0.428571,0.909091
2455,0.01,0.862901,27,22,0.350649,0.814815
2456,0.01,0.777349,33,28,0.428571,0.848485
2457,0.01,0.809522,32,25,0.415584,0.78125
2458,0.01,0.754963,25,21,0.324675,0.84
2459,0.01,0.793508,29,25,0.376623,0.862069
2460,0.01,0.775663,27,23,0.350649,0.851852
2461,0.01,0.719902,34,28,0.441558,0.823529
2462,0.01,0.754091,22,19,0.285714,0.863636
2463,0.01,0.730848,31,26,0.402597,0.83871
2464,0.01,0.85518,29,21,0.376623,0.724138
2465,0.01,0.800566,32,26,0.415584,0.8125
2466,0.01,0.636114,29,24,0.376623,0.827586
2467,0.01,0.797733,28,22,0.363636,0.785714
2468,0.01,0.786403,25,20,0.324675,0.8
2469,0.01,0.806336,30,25,0.38961,0.833333
2470,0.01,0.851745,31,24,0.402597,0.774194
2471,0.01,0.710028,30,25,0.38961,0.833333
2472,0.01,0.76434,26,22,0.337662,0.846154
2473,0.01,0.780325,31,26,0.402597,0.83871
2474,0.01,0.851984,25,21,0.324675,0.84
2475,0.01,0.729052,30,25,0.38961,0.833333
2476,0.01,0.726528,22,19,0.285714,0.863636
2477,0.01,0.77801,26,23,0.337662,0.884615
2478,0.01,0.749315,29,23,0.376623,0.793103
2479,0.01,0.808192,26,23,0.337662,0.884615
2480,0.01,0.807175,24,21,0.311688,0.875
2481,0.01,0.823418,24,23,0.311688,0.958333
2482,0.01,0.819065,24,21,0.311688,0.875
2483,0.01,0.732619,30,25,0.38961,0.833333
2484,0.01,0.746117,23,20,0.298701,0.869565
2485,0.01,0.815847,30,25,0.38961,0.833333
2486,0.01,0.783496,27,25,0.350649,0.925926
2487,0.01,0.734556,29,23,0.376623,0.793103
2488,0.01,0.778922,29,21,0.376623,0.724138
2489,0.01,0.715733,32,29,0.415584,0.90625
2490,0.01,0.839637,28,25,0.363636,0.892857
2491,0.01,0.761112,30,26,0.38961,0.866667
2492,0.01,0.827695,30,26,0.38961,0.866667
2493,0.01,0.877666,25,21,0.324675,0.84
2494,0.01,0.696383,29,24,0.376623,0.827586
2495,0.01,0.716248,28,21,0.363636,0.75
2496,0.01,0.824886,34,26,0.441558,0.764706
2497,0.01,0.79996,26,23,0.337662,0.884615
2498,0.01,0.864129,27,24,0.350649,0.888889
2499,3.31,1.080595,28,18,0.363636,0.642857
2500,0.01,0.789611,31,24,0.402597,0.774194
2501,0.01,0.732139,29,22,0.376623,0.758621
2502,0.01,0.781597,31,23,0.402597,0.741935
2503,0.01,0.713565,28,24,0.363636,0.857143
2504,3.31,1.088151,31,17,0.402597,0.548387
2505,0.01,0.815613,28,21,0.363636,0.75
2506,0.01,0.758629,27,20,0.350649,0.740741
2507,0.01,0.704783,28,21,0.363636,0.75
2508,0.01,0.809987,30,23,0.38961,0.766667
2509,0.01,0.800236,28,23,0.363636,0.821429
2510,0.01,0.738202,29,24,0.376623,0.827586
2511,0.01,0.7835,24,19,0.311688,0.791667
2512,0.01,0.739795,30,24,0.38961,0.8
2513,0.01,0.760835,28,21,0.363636,0.75
2514,0.01,0.750469,27,25,0.350649,0.925926
2515,0.01,0.681073,22,20,0.285714,0.909091
2516,0.01,0.827541,31,25,0.402597,0.806452
2517,0.01,0.730909,29,22,0.376623,0.758621
2518,0.01,0.777078,27,21,0.350649,0.777778
2519,0.01,0.789905,29,23,0.376623,0.793103
2520,0.01,0.743267,24,21,0.311688,0.875
2521,0.01,0.736901,26,22,0.337662,0.846154
2522,0.01,0.855302,32,23,0.415584,0.71875
2523,0.01,0.863398,25,21,0.324675,0.84
2524,0.01,0.753005,29,23,0.376623,0.793103
2525,0.01,0.762802,29,24,0.376623,0.827586
2526,0.01,0.77001,31,25,0.402597,0.806452
2527,0.01,0.779853,28,23,0.363636,0.821429
2528,3.31,1.085287,27,18,0.350649,0.666667
2529,0.01,0.829968,27,20,0.350649,0.740741
2530,0.01,0.783543,27,24,0.350649,0.888889
2531,0.01,0.817691,25,22,0.324675,0.88
2532,0.01,0.876607,23,16,0.298701,0.695652
2533,0.01,0.677817,25,23,0.324675,0.92
2534,0.01,0.774389,27,22,0.350649,0.814815
2535,0.01,0.782731,32,26,0.415584,0.8125
2536,3.22,0.973078,24,17,0.311688,0.708333
2537,0.01,0.820708,28,21,0.363636,0.75
2538,0.01,0.790879,30,25,0.38961,0.833333
2539,0.01,0.813562,25,19,0.324675,0.76
2540,0.01,0.783829,30,23,0.38961,0.766667
2541,0.01,0.780994,27,22,0.350649,0.814815
2542,0.01,0.802811,30,24,0.38961,0.8
2543,0.01,0.752669,31,27,0.402597,0.870968
2544,3.31,0.919146,27,19,0.350649,0.703704
2545,0.01,0.747912,29,27,0.376623,0.931034
2546,0.01,0.854046,31,24,0.402597,0.774194
