con,pro,overlap_ratio,track,cure,cer,max_compression_ratio,repetition,n_segments
con_007.wav,pro_013.wav,0.25,spk1,beam5,0.333333,0.7273,0,1
con_007.wav,pro_013.wav,0.25,spk2,greedy_baseline,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.25,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.25,spk2,halluc_silence,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.25,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.25,spk2,beam5,0.111111,0.75,0,1
con_007.wav,pro_013.wav,0.3,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.3,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.3,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.3,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.3,spk1,beam5,0.333333,0.8182,0,1
con_007.wav,pro_013.wav,0.3,spk2,greedy_baseline,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.3,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.3,spk2,halluc_silence,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.3,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.3,spk2,beam5,0.111111,0.75,0,1
con_007.wav,pro_013.wav,0.35,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.35,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.35,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.35,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.35,spk1,beam5,0.333333,0.7273,0,1
con_007.wav,pro_013.wav,0.35,spk2,greedy_baseline,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.35,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.35,spk2,halluc_silence,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.35,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.35,spk2,beam5,0.333333,0.7692,0,1
con_007.wav,pro_013.wav,0.4,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.4,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.4,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.4,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.4,spk1,beam5,0.333333,0.7273,0,1
con_007.wav,pro_013.wav,0.4,spk2,greedy_baseline,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.4,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.4,spk2,halluc_silence,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.4,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.4,spk2,beam5,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.45,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.45,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.45,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.45,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.45,spk1,beam5,0.333333,0.7273,0,1
con_007.wav,pro_013.wav,0.45,spk2,greedy_baseline,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.45,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.45,spk2,halluc_silence,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.45,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.45,spk2,beam5,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.5,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.5,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.5,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.5,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.5,spk1,beam5,0.333333,0.8182,0,1
con_007.wav,pro_013.wav,0.5,spk2,greedy_baseline,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.5,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.5,spk2,halluc_silence,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.5,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.5,spk2,beam5,0.111111,0.75,0,1
con_007.wav,pro_013.wav,0.6,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.6,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.6,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.6,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.6,spk1,beam5,0.333333,0.8182,0,1
con_007.wav,pro_013.wav,0.6,spk2,greedy_baseline,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.6,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.6,spk2,halluc_silence,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.6,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.6,spk2,beam5,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.7,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.7,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.7,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.7,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.7,spk1,beam5,0.333333,0.8182,0,1
con_007.wav,pro_013.wav,0.7,spk2,greedy_baseline,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.7,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.7,spk2,halluc_silence,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.7,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.7,spk2,beam5,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.8,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.8,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.8,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.8,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.8,spk1,beam5,0.333333,0.8182,0,1
con_007.wav,pro_013.wav,0.8,spk2,greedy_baseline,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.8,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.8,spk2,halluc_silence,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.8,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.8,spk2,beam5,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.9,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.9,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.9,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.9,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.9,spk1,beam5,0.333333,0.7273,0,1
con_007.wav,pro_013.wav,0.9,spk2,greedy_baseline,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.9,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.9,spk2,halluc_silence,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.9,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.9,spk2,beam5,0.222222,0.75,0,1
con_008.wav,pro_005.wav,0.0,spk1,greedy_baseline,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.0,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.0,spk1,halluc_silence,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.0,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.0,spk1,beam5,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.0,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.0,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.0,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.0,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.0,spk2,beam5,0.444444,0.7576,0,1
con_008.wav,pro_005.wav,0.05,spk1,greedy_baseline,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.05,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.05,spk1,halluc_silence,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.05,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.05,spk1,beam5,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.05,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.05,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.05,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.05,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.05,spk2,beam5,0.444444,0.7576,0,1
con_008.wav,pro_005.wav,0.1,spk1,greedy_baseline,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.1,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.1,spk1,halluc_silence,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.1,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.1,spk1,beam5,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.1,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.1,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.1,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.1,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.1,spk2,beam5,0.444444,0.7576,0,1
con_008.wav,pro_005.wav,0.15,spk1,greedy_baseline,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.15,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.15,spk1,halluc_silence,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.15,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.15,spk1,beam5,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.15,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.15,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.15,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.15,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.15,spk2,beam5,0.444444,0.7576,0,1
con_008.wav,pro_005.wav,0.2,spk1,greedy_baseline,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.2,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.2,spk1,halluc_silence,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.2,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.2,spk1,beam5,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.2,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.2,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.2,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.2,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.2,spk2,beam5,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.25,spk1,greedy_baseline,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.25,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.25,spk1,halluc_silence,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.25,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.25,spk1,beam5,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.25,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.25,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.25,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.25,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.25,spk2,beam5,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.3,spk1,greedy_baseline,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.3,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.3,spk1,halluc_silence,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.3,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.3,spk1,beam5,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.3,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.3,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.3,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.3,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.3,spk2,beam5,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.35,spk1,greedy_baseline,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.35,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.35,spk1,halluc_silence,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.35,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.35,spk1,beam5,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.35,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.35,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.35,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.35,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.35,spk2,beam5,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.4,spk1,greedy_baseline,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.4,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.4,spk1,halluc_silence,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.4,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.4,spk1,beam5,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.4,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.4,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.4,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.4,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.4,spk2,beam5,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.45,spk1,greedy_baseline,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.45,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.45,spk1,halluc_silence,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.45,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.45,spk1,beam5,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.45,spk2,greedy_baseline,0.444444,0.7576,0,1
con_008.wav,pro_005.wav,0.45,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.45,spk2,halluc_silence,0.444444,0.7576,0,1
con_008.wav,pro_005.wav,0.45,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.45,spk2,beam5,0.444444,0.7576,0,1
con_008.wav,pro_005.wav,0.5,spk1,greedy_baseline,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.5,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.5,spk1,halluc_silence,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.5,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.5,spk1,beam5,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.5,spk2,greedy_baseline,0.444444,0.7576,0,1
con_008.wav,pro_005.wav,0.5,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.5,spk2,halluc_silence,0.444444,0.7576,0,1
con_008.wav,pro_005.wav,0.5,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.5,spk2,beam5,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.6,spk1,greedy_baseline,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.6,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.6,spk1,halluc_silence,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.6,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.6,spk1,beam5,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.6,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.6,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.6,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.6,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.6,spk2,beam5,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.7,spk1,greedy_baseline,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.7,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.7,spk1,halluc_silence,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.7,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.7,spk1,beam5,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.7,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.7,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.7,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.7,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.7,spk2,beam5,0.444444,0.7576,0,1
con_008.wav,pro_005.wav,0.8,spk1,greedy_baseline,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.8,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.8,spk1,halluc_silence,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.8,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.8,spk1,beam5,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.8,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.8,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.8,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.8,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.8,spk2,beam5,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.9,spk1,greedy_baseline,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.9,spk1,silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.9,spk1,halluc_silence,0.692308,0.78,0,1
con_008.wav,pro_005.wav,0.9,spk1,halluc_silence_trim,0.230769,0.8125,0,1
con_008.wav,pro_005.wav,0.9,spk1,beam5,0.615385,0.78,0,1
con_008.wav,pro_005.wav,0.9,spk2,greedy_baseline,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.9,spk2,silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.9,spk2,halluc_silence,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.9,spk2,halluc_silence_trim,0.333333,0.7576,0,1
con_008.wav,pro_005.wav,0.9,spk2,beam5,0.333333,0.7576,0,1
con_009.wav,pro_012.wav,0.0,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.0,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.0,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.0,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.0,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.0,spk2,greedy_baseline,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.0,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.0,spk2,halluc_silence,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.0,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.0,spk2,beam5,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.05,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.05,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.05,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.05,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.05,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.05,spk2,greedy_baseline,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.05,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.05,spk2,halluc_silence,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.05,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.05,spk2,beam5,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.1,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.1,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.1,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.1,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.1,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.1,spk2,greedy_baseline,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.1,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.1,spk2,halluc_silence,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.1,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.1,spk2,beam5,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.15,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.15,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.15,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.15,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.15,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.15,spk2,greedy_baseline,0.875,0.7241,0,1
con_009.wav,pro_012.wav,0.15,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.15,spk2,halluc_silence,0.875,0.7241,0,1
con_009.wav,pro_012.wav,0.15,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.15,spk2,beam5,0.375,0.68,0,1
con_009.wav,pro_012.wav,0.2,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.2,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.2,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.2,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.2,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.2,spk2,greedy_baseline,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.2,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.2,spk2,halluc_silence,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.2,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.2,spk2,beam5,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.25,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.25,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.25,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.25,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.25,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.25,spk2,greedy_baseline,0.375,0.68,0,1
con_009.wav,pro_012.wav,0.25,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.25,spk2,halluc_silence,0.375,0.68,0,1
con_009.wav,pro_012.wav,0.25,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.25,spk2,beam5,0.375,0.68,0,1
con_009.wav,pro_012.wav,0.3,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.3,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.3,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.3,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.3,spk1,beam5,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.3,spk2,greedy_baseline,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.3,spk2,silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.3,spk2,halluc_silence,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.3,spk2,halluc_silence_trim,0.375,0.7143,0,1
con_009.wav,pro_012.wav,0.3,spk2,beam5,0.875,0.7273,0,1
con_009.wav,pro_012.wav,0.35,spk1,greedy_baseline,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.35,spk1,silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.35,spk1,halluc_silence,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.35,spk1,halluc_silence_trim,1.0,0.6316,0,1
con_009.wav,pro_012.wav,0.35,spk1,beam5,1.0,0.6316,0,1
